,Unnamed: 0,Unnamed: 0.1,tweets_id,text,author_id,username,user_created_time,user_location,user_name,user_description,geo_place_id,geo_country_code,geo_place_type,geo_full_name,geo_bbox,geo_country,geo_name,date,text_clean,classification_labels,cluster_labels,sentiment_cluster
144,144,208,811308137105997825,"So this is what ""life"" is gonna b like under Trump.  Great https://t.co/OmbVw7AQ0e",717843291505614848,frozen4problems,2016-04-06T22:35:52.000Z,"Boston, MA",Frozen Four,insane hockey fan. Crazy for Boston University men's hockey. zombie lover. Trump resister,67b98f17fdcf20be,US,city,"Boston, MA","[-71.191421, 42.227797, -70.986004, 42.399542]",Etats-Unis,Boston,2016-12-20,life gon na b like trump great,2,4,37.0
145,145,209,811308127157157889,https://t.co/uC1XcepAq6 Blago and Kwame are getting a cellmate.....,312253106,FoundV,2011-06-06T20:36:58.000Z,"Ann Arbor, Michigan",Peter Klobucar,"Photographer, artist, writer, Sadly widowed from @ChoctawKwe. I don't give a fuzzy rat's a** about your politics. And Found Vehicles=car spotter.  #tryingharder",00d73c6d35bf8b5a,US,city,"Pittsfield, MI","[-83.7850832, 42.142414, -83.641471, 42.2594116]",Etats-Unis,Pittsfield,2016-12-20,blago kwame get cellmat,2,9,48.0
146,146,211,811308110673494016,"Thank you @lwvohio members for years of work on OH election audits - ""Ohio election audits find near-perfect count"" https://t.co/9JQX1bXKBK",73662949,lwvohio,2009-09-12T15:18:07.000Z,Ohio,League of Women Voters of Ohio,"Nonpartisan organization promoting informed and active participation in government. Registers, educates, and engages voters across Ohio. 100 years and counting.",de599025180e2ee7,US,admin,"Ohio, USA","[-84.8203089, 38.403186, -80.518626, 42.327133]",Etats-Unis,Ohio,2016-12-20,thank member year work oh elect audit ohio elect audit find nearperfect count,2,28,50.0
147,147,213,811307969170313217,"#Poetry
@HillaryClinton is a real person
Her lack of knowledge,cost
her this election. Her #Focus need
to be on @billclinton #health instead",2561838168,paulette01234,2014-06-11T18:24:39.000Z,Florida,Paulette Lewis #Poet,#Author of 13 Inspirational 📚 #JESUS 🇯🇲Gifted Angel🇺🇸✌️❤️#Excellent @Twitter #Followers. Free will . PLANT THIS DIAMOND💎☝️😇🖼🙏✍️#JESUSISMYPWOWPWOW📕✍🏽,ac43a9e147f03d63,US,city,"Deltona, FL","[-81.2858956, 28.8451104, -81.1541209, 28.964071]",Etats-Unis,Deltona,2016-12-20,poetri real person lack knowledgecost elect focu need health instead,1,9,35.0
148,148,215,811307946399375360,Trump Turns to Always-Wrong Pseudo-Economist Lawrence Kudlow https://t.co/Vv5ERZD9LQ via @intelligencer,172141399,jackthecat11,2010-07-29T00:39:04.000Z,"Washington, DC",JackMack,"Ex-hippie, baby-boomer concerned abt relitigating our social progress in 21st Century",864ff125241f172f,US,city,"Bethesda, MD","[-77.158594, 38.940225, -77.078411, 39.0224493]",Etats-Unis,Bethesda,2016-12-20,trump turn alwayswrong lawrenc kudlow via,2,29,42.0
149,149,216,811307912865914881,EVERBODY votin for trump,45762728,PeroFrizzAhlem,2009-06-09T04:21:34.000Z,DULUTH (MN),Pizzi (Pizzirani II-Commie),"Wync WP New Form Media, press the press create news, The Four and number three, eh Mike? true statement 917-359-4277 LOTS OF UNEDITED VC",62619a76134ad05e,US,city,"Duluth, MN","[-92.282745, 46.650616, -91.9629349, 46.8660532]",Etats-Unis,Duluth,2016-12-20,everbodi votin trump,2,21,5.0
150,150,217,811307911561494528,You know that one guy that just talks and talks and at this point no matter what he says he's just annoying you?  Trump is that guy. https://t.co/mhoBcSYW6f,2547383977,Joey_Honey,2014-06-05T04:40:48.000Z,"Fort Worth, TX",Vape Feminist,I don't actually vape #BLM,42e46bc3663a4b5f,US,city,"Fort Worth, TX","[-97.538285, 32.569477, -97.033542, 32.990456]",Etats-Unis,Fort Worth,2016-12-20,know one guy talk talk point matter say annoy trump guy,2,18,29.0
151,151,218,811307904594808833,So  a wife gets pissed at her husbands mistress...which is rational. Yet trump cheating and destroying women's lives isn't as bad? https://t.co/Zwatv20Xxl,95342268,dens1984,2009-12-08T03:29:05.000Z,"Massachusetts, USA",Jessica Leigh,🇺🇸 🏳️‍🌈 🇱🇧 proud bostonian. news junkie. #46,cd450c94084cbf9b,US,admin,"Massachusetts, USA","[-73.508143, 41.187054, -69.858861, 42.8868241]",Etats-Unis,Massachusetts,2016-12-20,wife get piss husband mistresswhich ration yet trump cheat destroy women live bad,2,45,34.0
152,152,219,811307854720335872,"Ivanka Trump is a converted Jew. All her children are, therefore, Jews. Eric &amp; Donald Jr are married to Jews.  Of course Trump is pro-Israel https://t.co/Jb5MwZIZW8",419429445,speakheartedly,2011-11-23T10:26:23.000Z,USA,Speakheartedly,"Conservative, pro-life, pro-gun, pro-military/veteran, pro-police, pro-Israel, pro-national security, pro-wall, pro-Trump, pro-capitalism but ANTI-LEFT 🇮🇱🇺🇸",005e3661711a29a9,US,city,"Boynton Beach, FL","[-80.173447, 26.476484, -80.05236, 26.5904875]",Etats-Unis,Boynton Beach,2016-12-20,ivanka trump convert jew children therefor jew eric amp donald jr marri jew cours trump proisrael,2,33,5.0
153,153,222,811307753276866560,"https://t.co/vv9AcDH9si Release the tapes ,videos whatever dirt you have on Trump let the deplorables see the arrogant ass they voted for.",2975205748,GailCroceSturm,2015-01-12T19:19:53.000Z,"Wilmington, NC",Brooklynne,Bklyn girl at 🖤no matter where I roam N.Y. still my home #TheResistance  #MeToo,3b98b02fba3f9753,US,admin,"North Carolina, USA","[-84.3219475, 33.752879, -75.40012, 36.588118]",Etats-Unis,North Carolina,2016-12-20,releas tape video whatev dirt trump let deplor see arrog ass vote,1,40,36.0
154,154,223,811307741029482496,@mleiman1 because you don't like a certain Bill a certain wall or a particular candidate who upset you &amp; won an election,143196668,avventualy24,2010-05-12T21:19:35.000Z,brklyn ny,FUBAR,"retired NYC HOZIN COP/former teacher PROUD father of 2 beautiful boys, loyal CONSERVATIVE once ridiculous athlete.NYJ Diehard",011add077f4d2da3,US,city,"Brooklyn, NY","[-74.041878, 40.570842, -73.855673, 40.739434]",Etats-Unis,Brooklyn,2016-12-20,like certain bill certain wall particular candid upset amp elect,0,4,24.0
155,155,225,811329474042003456,"In Boston Globe Opinion: Russia helped Donald Trump win, with a big assist from the media https://t.co/48n9YOjMpf",70291924,Boston_CP,2009-08-31T03:08:39.000Z,"Boston, MA",Boston Now,Breaking news and weather updates from Boston.,67b98f17fdcf20be,US,city,"Boston, MA","[-71.191421, 42.227797, -70.986004, 42.399542]",Etats-Unis,Boston,2016-12-20,boston globe opinion russia help donald trump win big assist media,2,24,31.0
156,156,226,811329455985565697,"@DavidEBurke Also it's people of those states (not states themselves) that would control election because, y'know, there are more of them.",297265083,JSilvey70,2011-05-12T06:52:13.000Z,Not Near the In-N-Out Burger,The Unselect Committee,"I’ve got my best shoes on, I’m ready to go.",7b81cef09913a7de,US,city,"Laguna Hills, CA","[-117.746489, 33.557318, -117.673265, 33.6312186]",Etats-Unis,Laguna Hills,2016-12-20,also peopl state state would control elect yknow,2,36,33.0
157,157,227,811329442643472384,"Coincidence Whitefish, MT connection? @RyanZinke &amp; @RichardBSpencer Trump's pick for interior sec. https://t.co/puZP6AJZXE by @matthewacole",191629716,HateMeAlways,2010-09-16T23:02:10.000Z,Half Moon Bay,JM,"Love me or Hate me, I tweet truth. Tell the truth when u tweet 🤙 $Coastsidedad",1be23c0c0806b5e4,US,city,"Hillsborough, CA","[-122.393639, 37.5300026, -122.328785, 37.580868]",Etats-Unis,Hillsborough,2016-12-20,coincid whitefish mt connect amp trump pick interior sec,0,9,46.0
158,158,228,811329423823749120,I beg your pardon. Trump tweeted what?! https://t.co/0YhnltjBSF,789578165022707712,Marty_Mc_,2016-10-21T21:24:38.000Z,"Maryland, USA",Smarty Marti 🌊 ✊🏻✊🏽✊🏿 🌊,"SPED Teacher, English major, Bibliophile, Movie lover, Music lover, Not-so-proud American since 45 took office. #Resistance #BlueWave  #MeToo #LGBTQ",00d7ec5b5ad6e33e,US,city,"Mays Chapel, MD","[-76.770772, 39.407728, -76.633663, 39.492449]",Etats-Unis,Mays Chapel,2016-12-20,beg pardon trump tweet,1,20,27.0
159,159,230,811329293489819648,My man Trump glad u finally decided to be our president ! https://t.co/HLE8w7xEfO,21874225,banke718,2009-02-25T15:10:38.000Z,America ,BornInUSA🇺🇸LoveUS#RedTsunami,🇺🇸IFBP #BoycottChina #BeKind #SaveUSA🇺🇸#LoveMyGod✝️ #RespectAll Followed by Gen Flynn Charlie Kirk & Scott Baio #LoveMyCountry 🇺🇸banke718 on PARLER 🚫DM’s,5c62ffb0f0f3479d,US,city,"Phoenix, AZ","[-112.3239143, 33.29026, -111.9254391, 33.8154652]",Etats-Unis,Phoenix,2016-12-20,man trump glad u final decid presid,1,34,52.0
160,160,231,811329267942313984,Read. And stop gloating/ crying whichever the case may be. Hillary didn't do anything wrong https://t.co/cjras3hISd,32820396,JaniceParkForAK,2009-04-18T07:05:42.000Z,Alaska,#JaniceParkForAlaska #IStandWithPP 🌻,"Mom,Grandma Paralegal BSN #MeToo Democrat Candidate Alaska Legislature paid by #JaniceParkForAlaska POB 202726 Anchorage AK 99520 https://t.co/0bhPWOZ5yl",7a863bb88e5bb33c,US,city,"Anchorage, AK","[-150.0352589, 61.043884, -149.48233, 61.426201]",Etats-Unis,Anchorage,2016-12-20,read stop gloat cri whichev case may hillari anyth wrong,2,51,13.0
161,161,232,811329214418915328,@rdthorsett @fawfulfan @EricBoehlert @thedailybeast I don't really care what they thought before the election. Now we have Trump &amp; a problem,346257872,CHHolte,2011-08-01T00:14:15.000Z,"Brunswick, MD",Christopher H Holte,"Retired analyst, writer, poet, amateur historian. political economy, science. Nolite Te Bastardes Carborundorum. Don't let the bastards grind you down.",dea1eac2d7ef8878,US,admin,"Maryland, USA","[-79.487651, 37.886607, -74.986286, 39.723622]",Etats-Unis,Maryland,2016-12-20,realli care thought elect trump amp problem,2,8,25.0
162,162,233,811329211252117504,@TIME Trump will trump that!,715047374276665345,CharlesOgden3,2016-03-30T05:25:53.000Z,"Anaheim, CA",Charles Ogden,Freemason & Past Master. Strong Conservative & cancer survivor. Proficient at handling firearms.,0c2e6999105f8070,US,city,"Anaheim, CA","[-118.017789, 33.788913, -117.684389, 33.896813]",Etats-Unis,Anaheim,2016-12-20,trump trump,2,21,5.0
163,163,234,811329166943535104,"Which one's the retard, according to daddy Trump? https://t.co/9rwCvJcrJY",1195697102,rabbithole59,2013-02-19T03:03:16.000Z,"Los Angeles, CA",Sylvia,Clinton/Obama/Clinton/Harris/Biden Democrat @KamalaHarris @HillaryClinton #StillWithHer #StrongerTogether #GoodTrouble #BlackLivesMatter Cogito Ergo Democrat,b075d78174642ce2,US,city,"Palm Desert, CA","[-116.421818, 33.670765, -116.300776, 33.810312]",Etats-Unis,Palm Desert,2016-12-20,one retard accord daddi trump,0,18,21.0
164,164,235,811329047573630976,@chicating @KeithOlbermann @realDonaldTrump Which Trump does DAILY!,2407837068,ShawnIGGYmama,2014-03-23T21:58:12.000Z,"Reno, NV",ShawnIGGYmama,YES; I'm a girl! Born in TN. Live -w- hubby & 3 Italian Greyhounds(IGGYs)in NV. Mom of 2 Veterans! I block Trolls & Trumpsters! #VoteDem💙 #TheResistance,4b25aded08900fd8,US,city,"Reno, NV","[-119.953849, 39.350749, -119.700515, 39.674123]",Etats-Unis,Reno,2016-12-20,trump daili,1,21,41.0
165,165,237,811329029793980416,"@Evan_McMullin @Sashworks_com And it begins, protesting is a 1st amendment right...trump's KGB",4732288278,BigotBeGone2,2016-01-09T08:05:57.000Z,Tír na hÓige ,EndTheTyranny #WeStandWithUkraine #SupportAllKids,"Married Democrat and Independent, sharing twitter. Socially liberal, politically moderate. Veteran, Photography, Community Psych. The rest is perks.",96683cc9126741d1,US,country,Etats-Unis,"[-179.231086, 13.182335, 179.859685, 71.434357]",Etats-Unis,Etats-Unis,2016-12-20,begin protest 1st amend righttrump kgb,2,50,45.0
166,166,239,811328955273781253,"Truly music to my ears 🎉🎶

Bocelli Backs Out of Trump Inauguration Performance After Backlash https://t.co/jbDc7meQLU",30498248,MsFitzieBaby,2009-04-11T18:40:41.000Z,The Shire,FitzMagic ✨ ☘️,"🎼 Sr. Director, Streaming - Pop/Dance @warnerrecords | Attitude of Gratitude ✨",59612bd882018c51,US,city,"Santa Monica, CA","[-118.5173575, 33.9951771, -118.443482, 34.050199]",Etats-Unis,Santa Monica,2016-12-20,truli music ear bocelli back trump inaugur perform backlash,2,21,5.0
167,167,240,811328947388555264,Electoral college fails to do what founding fathers had in mind by electing incompetent person as next president? https://t.co/3pjZdUiloL,57761646,JanKetelaar,2009-07-17T21:23:24.000Z,"Hilversum, The Netherlands",Jan Ketelaar,"Born in 1965 in Hilversum; loving father of Gerard, Marlène and Nico; I love to connect people , have fun with loved ones and make wonderful, delicious meals.",b1d58a0d9da3e980,US,city,"East San Gabriel, CA","[-118.091316, 34.103711, -118.067295, 34.130848]",Etats-Unis,East San Gabriel,2016-12-20,elector colleg fail found father mind elect incompet person next presid,2,39,11.0
168,168,241,811328937821401088,Trump Spox: Sons ‘Not Involved’ In Event Hosted By Non-Profit They Co-Founded https://t.co/u4eiVh8JTc via @TPM,708236539353030656,solusnan1,2016-03-11T10:22:04.000Z,None,𝓝𝓐𝓝𝓒𝓔 🦋🌊🦋,"Researcher, dealing in vetted truth, not fake conspiracies. Music & book lover(esp. blues) . NOT A DATING SITE! / VOTE BLUE /VAXXED/NO LISTS OR GROUPS !",3b98b02fba3f9753,US,admin,"North Carolina, USA","[-84.3219475, 33.752879, -75.40012, 36.588118]",Etats-Unis,North Carolina,2016-12-20,trump spox son involv event host nonprofit cofound via,1,59,4.0
169,169,242,811328881881849856,I'm Laughing at The Fact I Have Trump Supporters Tweeting Me Ridiculous Comments About No Such Thing as Climate Control. ''Really''?,139479393,deadcon8,2010-05-02T19:06:26.000Z,Brooklyn NYC,shawn swint,"Movie Buff. A Celebrity's Best Friend. Artist, Reading Tutor, Photographer & Part-Time Ghostbuster. Instagram: @Deadcon8, ''I Don't Tolerate Racism Here''",011add077f4d2da3,US,city,"Brooklyn, NY","[-74.041878, 40.570842, -73.855673, 40.739434]",Etats-Unis,Brooklyn,2016-12-20,laugh fact trump support tweet ridicul comment thing climat control realli,1,57,27.0
170,170,243,811328873661087745,@BrittPettibone @jjmikemike So it's only liberals who are anti-Trump? What/who is a liberal?,1423647433,mcnamaraorama,2013-05-12T17:32:10.000Z,"Glen Rock, NJ",Laura McNamara,"Social worker who is hell bent on giving my children and everyone’s children a better life,sarcastic always, True Progressive, #PeoplesParty #WeTheMany #DemExit",f0923c834fdcf0ec,US,city,"Glen Rock, NJ","[-74.1464135, 40.9484526, -74.100036, 40.972836]",Etats-Unis,Glen Rock,2016-12-20,liber antitrump whatwho liber,1,26,2.0
171,171,244,811328866992214016,When IS the IRS going after loser trump,803482691211587584,suievikkie,2016-11-29T06:16:16.000Z,"West Virginia, USA",Vikkie Suie,March 17 1955,2d83c71ce16cd187,US,admin,"West Virginia, USA","[-82.644739, 37.201483, -77.7189303, 40.638802]",Etats-Unis,West Virginia,2016-12-20,ir go loser trump,2,44,4.0
172,172,245,811328821924237312,@Zac_Petkanas Here's hoping Trump's eventual plan isn't any less successful than that of foreign policy genius Obama. https://t.co/0QuLWyFwR3,373533486,0ryuge,2011-09-14T19:07:10.000Z,Arizona,ryuge,"After all, there is no meaning to the Patriarch's coming from the west.",5c62ffb0f0f3479d,US,city,"Phoenix, AZ","[-112.3239143, 33.29026, -111.9254391, 33.8154652]",Etats-Unis,Phoenix,2016-12-20,hope trump eventu plan less success foreign polici geniu obama,2,3,22.0
173,173,247,811328712134324225,"Eyeing Trump, Obama takes new action to ban Arctic drilling
https://t.co/zdnLuTwsGm",271027174,kpjaibur,2011-03-23T18:26:18.000Z,"Bensalem, PA",Kevin Jaibur ✝️ Follow Me on Gettr,"Consultant, Strategic Planner, Manager, Facilitator, Husband,  Father, Native Vermonter, Bos. pro teams fan, Certified in Ministry team formation & guidance.",00ca00906ca4c6d4,US,city,"Bensalem, PA","[-74.994551, 40.048711, -74.898263, 40.155775]",Etats-Unis,Bensalem,2016-12-20,eye trump obama take new action ban arctic drill,2,46,22.0
174,174,248,811328704143994880,@surfinbird5121 @soledadobrien @MMFlint Jill said Hillary was a greater threat than Donald Trump up until Trump won. Then she pirouetted. https://t.co/zxUrslKEW6,346257872,CHHolte,2011-08-01T00:14:15.000Z,"Brunswick, MD",Christopher H Holte,"Retired analyst, writer, poet, amateur historian. political economy, science. Nolite Te Bastardes Carborundorum. Don't let the bastards grind you down.",dea1eac2d7ef8878,US,admin,"Maryland, USA","[-79.487651, 37.886607, -74.986286, 39.723622]",Etats-Unis,Maryland,2016-12-20,jill said hillari greater threat donald trump trump pirouet,2,7,5.0
175,175,249,811328680102219776,"@realDonaldTrump @KellyannePolls why is it we have 17, yes 17 Intel Agencies??????? #TRUMP #MakeAmericaGreatAgain",2404223155,Copsfather,2014-03-22T15:26:43.000Z,"Las Vegas, NV",Dave,"Libertarian, USMC Vietnam vet. retired Juvenile Probation Officer, Single Malt Scotch drinker",8fa6d7a33b83ef26,US,city,"Paradise, NV","[-115.2092535, 35.984784, -115.0610763, 36.137145]",Etats-Unis,Paradise,2016-12-20,17 ye 17 intel agenc trump,2,21,41.0
176,176,250,811328640910663680,@Paul1200 @bourbonpaddy that's why I need to check these things. Too many bottles to track. We're in the post-factual world of Trump so...,523321373,OBGyeayouknowme,2012-03-13T14:35:05.000Z,"Seattle, WA",brian ⭐️⭐️,"Father, husband, architect, sports fanatic, bourbon enthusiast, back in Seattle, missing London, original @britishbourbon Society Member, opinions are my wife’s",300bcc6e23a88361,US,city,"Seattle, WA","[-122.436232, 47.4953154, -122.2249728, 47.734319]",Etats-Unis,Seattle,2016-12-20,need check thing mani bottl track postfactu world trump,2,57,14.0
177,177,252,811328518533644289,@jjsoon18 @jjbenz19 @nypapajoe @starfirst @DailyNewsBin Middle class about to disappear. https://t.co/OrGsfAnPYn,2409186643,superbirdman1,2014-03-24T15:34:54.000Z,Florida,superbirdman 😊,"A high fat, meat centered, ultra low carb diet is good for my health.",d1cd39353c51904d,US,city,"Boca Raton, FL","[-80.2039913, 26.320692, -80.065981, 26.427259]",Etats-Unis,Boca Raton,2016-12-20,middl class disappear,0,38,17.0
178,178,254,811328473906040832,"Clinton falls just short of Obama's 2012 total. Trump gets most of any GOP nominee ever, yet loses popular vote by 2.1% https://t.co/biNhvVtqbu",20954885,SovernNation,2009-02-16T01:58:29.000Z,"Oakland, California",Doug Sovern,"Political Reporter @KCBSRadio SF. Began at NYT & AP. Winner of 250+ news awards. Author (https://t.co/dGJsn0IsyC). Bassist & songwriter. Packers! Mets! Host, #StateOfCA.",5ef5b7f391e30aff,US,city,"Berkeley, CA","[-122.324818, 37.8459532, -122.234225, 37.905738]",Etats-Unis,Berkeley,2016-12-20,clinton fall short obama 2012 total trump get gop nomine ever yet lose popular vote 21,0,14,2.0
179,179,255,811328446496460800,"@SpeakerRyan no worries. U wil be busy attempting to UNDO EVERYTHING that our lucid current potus has done.
Good luck working with Trump😉",255773409,wghluvsadam,2011-02-22T01:11:12.000Z,New York,Wendy Hawkes,Graphic Artist/Craftsman. Proud mom,00c55f041e27dc51,US,city,"Staten Island, NY","[-74.255641, 40.495865, -74.052253, 40.648887]",Etats-Unis,Staten Island,2016-12-20,worri u wil busi attempt undo everyth lucid current potu done good luck work trump,2,55,46.0
180,180,256,811328443451408389,Austria’s Far Right Signs a Cooperation Pact With Putin’s Party https://t.co/c67KZ5TtKW Austria &amp; meets with Trump's team in New York.,62048968,hilarysontag,2009-08-01T14:59:35.000Z,"Boyne City, MI, Bonita Spgs,FL",Hilary Sontag,#animaladvocacy #animalrights #animalrescue #HumanRights #Democrat #TheResistance #BlueWave #NoKillCoalition #TeamPelosi #NorthernMichigan #CharlevoixDems #M101,3fbcab53578e6f0b,US,city,"Bonita Springs, FL","[-81.8782792, 26.3162053, -81.737244, 26.406516]",Etats-Unis,Bonita Springs,2016-12-20,austria far right sign cooper pact putin parti austria amp meet trump team new york,2,46,29.0
181,181,259,811328424291762178,So more Hillary electors defected than Trump electors? Talk about the ultimate form of being rejected from your safety college.,34498576,htag24,2009-04-23T02:27:23.000Z,New York,Hilary,"I produce stuff. Mostly podcasts but also anxiety. My tweets are mine and represent only my thoughts, cool? (Cover photo by Caitie McCabe)",27485069891a7938,US,admin,"New York, NY","[-74.255641, 40.495865, -73.699793, 40.91533]",Etats-Unis,New York,2016-12-20,hillari elector defect trump elector talk ultim form reject safeti colleg,2,39,11.0
182,182,261,811328405094404096,@vicfranklin It's even worse. He doesn't care if it helps others. It's just got to help Trump.,105879437,boogerwatley,2010-01-17T20:13:20.000Z,"ÜT: 35.889169,-84.402279",Mark Franklin 🇱🇷,"I'm old, but have a young attitude. I'm too liberal for most people. Bicycles, fishing, hiking. Anti Trump. I've been everywhere , or I'm going there soon.",7f7d58e5229c6b6c,US,admin,"Tennessee, USA","[-90.310298, 34.982924, -81.646901, 36.678119]",Etats-Unis,Tennessee,2016-12-20,even wors care help other got help trump,2,8,26.0
183,183,265,811390741675200514,"'Next idea?' After Electoral College fail, anti-Trump forces look for new cause https://t.co/6mdy6qjX5t via the @FoxNews Android app BABIES🍼",2233874224,DuckGuyy42,2013-12-19T22:39:16.000Z,"Michigan, USA",Deplorable Matthew,"i love the outdoors recovering from horrific car accident believer in the 2A🇺🇸 Big fan of the Red wings love Michigan,Trump kicking ass taking names🖒💪🖒🇺🇸",001cb5877aca2b2a,US,city,"New Haven, MI","[-82.8221068, 42.719016, -82.719954, 42.750681]",Etats-Unis,New Haven,2016-12-21,next idea elector colleg fail antitrump forc look new caus via android app babi,2,46,11.0
184,184,267,811390731789172736,@TeaPainUSA @realDonaldTrump Trump doesn't have to try much to become America's WORST president he'll win by a landslide.,2755871530,lainebee23,2014-08-30T13:18:14.000Z,Eastern Long Island New York,EBM,"independent, loves nature ..Looks like there's a fault in our Democracy. We might have to wait for evaluation to make better people... DM's mostly not answered",01ca8f5c04e99d17,US,city,"Eastport, NY","[-72.754915, 40.814013, -72.70876, 40.844882]",Etats-Unis,Eastport,2016-12-21,trump tri much becom america worst presid win landslid,2,18,2.0
185,185,268,811390688386392068,@realDonaldTrump  Petty Trump doing the only thing he is capable of doing--being petty &amp; pathetic.,178410375,LovinPoulsbo,2010-08-14T17:54:34.000Z,Intelligent Life,Really?,An American!,01d4e349481265e8,US,city,"Carlsbad, CA","[-117.359298, 33.0606148, -117.216549, 33.1823533]",Etats-Unis,Carlsbad,2016-12-21,petti trump thing capabl doingb petti amp pathet,2,57,54.0
186,186,269,811390644988022784,Fl. Gov. Rick Scott... The bald Donald Trump!! Another crook!! https://t.co/xUq65XiKoy,2746644052,linda_wed1,2014-08-18T18:56:44.000Z,"Phila., Pa/Orlando, FL",Linda#DemCast#Ω,#BlueVoices #BLM #BIDENHARRIS #WTPBLUE #ClimateCrisis #Prison45* Ally🏳️‍🌈 #Animalrescue #Freid4Gov #ExpelTheSeditionists #Demings4Senate #Steelers,00e0e6552e44338b,US,city,"South Apopka, FL","[-81.53958, 28.631053, -81.457941, 28.676887]",Etats-Unis,South Apopka,2016-12-21,fl gov rick scott bald donald trump anoth crook,0,49,1.0
187,187,270,811390572401479680,"Nearly impossible to imagine that one could trump #Trump in tawdry, arrogant &amp; inflammatory declarations. At least it is challenged &amp; bravo! https://t.co/agagt2l2mf",1723701955,TheMaleHarem,2013-09-02T22:48:41.000Z,new york city,The Male Harem,a contrarian view on the rules of engagement,94965b2c45386f87,US,admin,"New York, USA","[-79.76259, 40.477383, -71.777492, 45.015851]",Etats-Unis,New York,2016-12-21,nearli imposs imagin one could trump trump tawdri arrog amp inflammatori declar least challeng amp bravo,1,18,22.0
188,188,271,811390506248916992,"@CNN The funniest thing is saying what the role of the media is. Speculation about #Trump is not helping, just turning people against media.",4286507654,FLDailyPost,2015-11-19T05:26:19.000Z,"West Palm Beach, FL",Florida Daily Post,"Florida's digital newspaper. Breaking news, sports, politics, opinions, arts, travel, and lifestyle coverage of what's trending in #Florida and the #US.",4de072969805ac41,US,city,"West Palm Beach, FL","[-80.2006, 26.644671, -80.044639, 26.7991205]",Etats-Unis,West Palm Beach,2016-12-21,funniest thing say role media specul trump help turn peopl media,1,57,7.0
189,189,272,811390501312221184,"I know most people started following politics this June, but if you think Dems don't respect Trump, you must've missed 2009 R's with Obama.",199544206,NickMarino_,2010-10-07T03:47:09.000Z,"Machu Picchu, Peru",Nick Marino,astronaut,4ec01c9dbc693497,US,admin,"Florida, USA","[-87.634643, 24.396308, -79.974307, 31.001056]",Etats-Unis,Florida,2016-12-21,know peopl start follow polit june think dem respect trump must miss 2009 r obama,0,1,7.0
190,190,273,811390444856672256,The Jane Jacobs Guide to the Trump Presidency https://t.co/nI5QNwXvvW@,90240013,DocEngineering,2009-11-15T20:24:54.000Z,"Southlake, Texas",Dr.Steven D.Sanders,"Professional Engineer, Consultant, Professor, Blogger, Journalist, #engineering",fbd6d2f5a4e4a15e,US,admin,"California, USA","[-124.482003, 32.528832, -114.131212, 42.009519]",Etats-Unis,California,2016-12-21,jane jacob guid trump presid,1,58,33.0
191,191,274,811390421528100864,@SenSanders mr. Sanders stop tweeting. You got nothing out of this 2016 election. Give it up!!! https://t.co/X4qMwyQ067,3420664878,kaminsy1,2015-09-02T01:34:00.000Z,"Cromwell, CT",Jay Kaminsky,The,003dafa26e2ef4e8,US,city,"Cromwell, CT","[-72.716002, 41.572139, -72.618602, 41.639725]",Etats-Unis,Cromwell,2016-12-21,mr sander stop tweet got noth 2016 elect give,0,53,5.0
192,192,275,811390402477563907,Can snowflake millennials &amp; liberals accept that he won the election &amp; stop acting like crybabies #IllHangUp&amp;Listen . https://t.co/2tFSUT6yu9,107760274,ShawnFinchum,2010-01-23T16:53:12.000Z,Knoxville ,Shawn,@UTKnoxville @UTJEM Alum . @PS alum.  SoKno 4 Life.  Owner/Writer @SmokeyLowdown.,6565298bcadb82a1,US,city,"Knoxville, TN","[-84.19397, 35.831436, -83.733713, 36.133505]",Etats-Unis,Knoxville,2016-12-21,snowflak millenni amp liber accept elect amp stop act like crybabi,2,26,15.0
193,193,278,811390176115179524,Every day Trump and his kids prove that money cannot buy class. #inners,181450119,DeaconessBlues,2010-08-22T06:34:09.000Z,NOLA & Nashville,Ms. Resistance Stevie,Writer/Activist/Musician/Scientist/Jockey/UnionOfConcernedScientistsMensa/Law/GammaBetaPhi/Atheist/Animal-Human Rights/Equality #UniteBlue #Resist Slava Ukraini,00ab941b685334e3,US,city,"Nashville, TN","[-87.022482, 35.9945681, -86.560616, 36.405448]",Etats-Unis,Nashville,2016-12-21,everi day trump kid prove money can not buy class inner,2,38,36.0
194,194,281,811390096633163776,"@KellyannePolls Know what else is ""really bugging"" us? That someone somewhere bombs a Trump property and he takes us to war over it.",19122063,dougom,2009-01-17T20:12:21.000Z,"30.27427,-97.778898",Douglas Moran,"Computer nerd, tech writer, unpublished author, progressive, sex worker rights supporter, & purveyor of opinionated blather. I block Trump supporters & TERFS.",c3f37afa9efcf94b,US,city,"Austin, TX","[-97.928935, 30.127892, -97.5805133, 30.5187994]",Etats-Unis,Austin,2016-12-21,know els realli bug us someon somewher bomb trump properti take us war,2,8,3.0
